player_id,years,jugador,edad,w,l,w-l%,era,g,gs,cg,sho,sv,ip,h,r,er,hr,bb,so,ir,whip,h/9,hr/9,bb/9,so/9,so/bb,bk,refuerzo ,ronda,resultado
bradar001,1965-66,B. Brandon,25,1,0,1,2.04,4,2,0,,2,17.2,21,,4,,2,12,,1302,10.7,,1.02,6.11,6,,NO,round robin,
,1972-73,B. Butler,25,0,2,0,14.29,2,2,0,,0,5.2,12,,9,,2,3,,2471,19.06,,3.18,4.76,1.5,,SI,round robin,
cedbla001,2006-07,B. Cedeño,34,0,0,,8.4,18,0,0,0,0,15,21,15,14,3,5,11,46,1733,12.6,1.8,3,6.6,2200,0,NO,regular,
cedbla001,2005-06,B. Cedeño,33,0,1,0,2.35,5,0,0,0,0,7.2,6,3,2,0,2,3,179,1043,7.04,0,2.35,3.52,1500,0,NO,regular,
chebru001,1999-00,B. Chen,22,0,4,0,5.68,6,6,0,,0,31.2,48,,20,,9,17,58,1800,13.64,,2.56,4.83,1890,,NO,regular,
clabry001,1985-86,B. Clark,29,1,0,1,2.12,2,2,1,,0,17,14,,4,,6,16,,1176,7.41,,3.18,8.47,2.6667,,NO,finales,Campeon
clabry001,1984-85,B. Clark,28,1,0,1,2,1,1,1,,0,9,10,,2,,2,6,,1333,10,,2,6,3,,NO,finales,Campeon
clabry001,1982-83,B. Clark,26,2,0,1,0,4,0,0,,0,11.1,2,,0,,7,5,,794,1.59,,5.56,3.97,0.7143,,NO,finales,Campeon
clabry001,1989-90,B. Clark,33,0,2,0,7.5,4,3,0,,0,12,17,,10,,6,7,48,1917,12.75,,4.5,5.25,1170,,NO,regular,
clabry001,1985-86,B. Clark,29,0,3,0,5.64,9,4,0,,1,30.1,34,,19,,21,20,58,1813,10.09,,6.23,5.93,950,,NO,regular,
clabry001,1984-85,B. Clark,28,4,0,1000,1.6,8,6,2,,0,45,30,,8,,20,19,209,1111,6,,4,3.8,950,,NO,regular,
clabry001,1983-84,B. Clark,27,2,3,400,1.84,7,6,1,,0,44,34,,9,,22,18,183,1273,6.95,,4.5,3.68,820,,NO,regular,
clabry001,1982-83,B. Clark,26,4,3,571,3.41,12,11,1,,1,71.1,57,,27,,35,39,106,1290,7.19,,4.42,4.92,1110,,NO,regular,
clabry001,1985-86,B. Clark,29,0,1,0,1.26,2,2,1,,0,14.1,8,,2,,12,8,,1395,5.02,,7.53,5.02,0.6667,,NO,round robin,
clabry001,1984-85,B. Clark,28,1,0,1,0.9,2,2,0,,0,10,6,,1,,13,6,,1.9,5.4,,11.7,5.4,0.4615,,NO,round robin,
clabry001,1983-84,B. Clark,27,0,1,0,0,3,0,0,,1,6.2,5,,0,,2,2,,1.05,6.75,,2.7,2.7,1,,NO,round robin,
clabry001,1982-83,B. Clark,26,0,0,,0,2,0,0,,0,8.1,6,,0,,2,7,,0.96,6.48,,2.16,7.56,3.5,,NO,round robin,
corbra001,2001-02,B. Cornett,32,2,5,286,4.85,15,12,0,,0,65,66,,35,,20,35,86,1323,9.14,,2.77,4.85,1750,,NO,regular,
,2013-14,B. Cramer,34,0,0,,4.32,2,1,0,0,0,8.1,8,4,4,0,3,3,,1.32,8.64,0,3.24,3.24,1,0,NO,round robin,
drabri001,1990-91,B. Drahman,24,4,4,500,1.96,25,0,0,,8,41.1,34,,9,,15,22,178,1185,7.4,,3.27,4.79,1470,,NO,regular,
durbra001,2009-10,B. Durden,25,0,0,,9.53,2,2,0,0,0,5.2,7,6,6,1,2,2,51,1588,11.12,1.59,3.18,3.18,1000,0,NO,regular,
enrbar001,2011-12,B. Enright,25,2,1,667,4.97,6,6,0,0,0,25.1,25,15,14,5,11,17,76,1440,9,1.8,3.96,6.12,1550,0,NO,regular,
fauwill001,1966-67,B. Faul,26,0,0,,32.4,4,0,0,,0,1.2,9,,6,,3,0,,7.2,48.6,,16.2,0,0,,NO,finales,Subcampeon
fauwill001,1966-67,B. Faul,26,3,3,500,3.02,9,4,1,,2,41.2,29,,14,,13,23,89,1008,6.26,,2.81,4.97,1770,,NO,regular,
fauwill001,1966-67,B. Faul,26,1,1,0.5,2.77,4,1,0,,0,13,10,,4,,4,9,,1077,6.92,,2.77,6.23,2.25,,NO,round robin,
gafbre001,1982-83,B. Gaff,24,0,0,,10.38,1,1,0,,0,4.1,6,,5,,2,1,,1846,12.46,,4.15,2.08,0.5,,NO,finales,Campeon
gafbre001,1982-83,B. Gaff,24,6,1,857,3.57,14,12,2,,0,88.1,79,,35,,33,41,101,1268,8.05,,3.36,4.18,1240,,NO,regular,
gafbre001,1982-83,B. Gaff,24,2,0,1,1.98,2,2,0,,0,13.2,8,,3,,5,2,,951,5.27,,3.29,1.32,0.4,,NO,round robin,
galrob001,1979-80,B. Galasso,27,1,1,500,5.27,10,0,0,,4,13.2,12,,8,,5,6,71,1244,7.9,,3.29,3.95,1200,,NO,regular,
galrob001,1979-80,B. Galasso,27,0,0,,0,3,0,0,,1,9.2,7,,0,,2,5,,931,6.52,,1.86,4.66,2.5,,NO,round robin,
gayben001,1978-79,B. Gayzbeck,0,0,3,0,9.69,5,5,0,,0,13,19,,14,,13,3,36,2462,13.15,,9,2.08,230,,NO,regular,
gorbri001,2010-11,B. Gordon,32,0,0,,1.8,2,2,0,0,0,5,6,1,1,0,0,5,218,1200,10.8,0,0,9,,0,NO,regular,
gorbri001,2008-09,B. Gordon,30,4,2,667,1.79,8,7,0,0,0,45.1,37,9,9,3,10,37,266,1037,7.35,0.6,1.99,7.35,3700,0,NO,regular,
halste001,2018-19,B. Hall,28,0,0,,5.4,3,2,0,0,0,8.1,6,5,5,0,4,5,71,1.2,6.48,0,4.32,5.4,1.25,0,NO,regular,
hefbro001,1996-97,B. Heflin,25,2,1,667,2.36,20,0,0,,6,26.2,19,,7,,12,15,144,1163,6.41,,4.05,5.06,1250,,NO,regular,
johrob001,1976-77,B. Johnson,33,1,0,1,4.15,4,0,0,,0,8.2,7,,4,,9,5,,1846,7.27,,9.35,5.19,0.5556,,NO,finales,Subcampeon
johrob001,1976-77,B. Johnson,33,7,3,700,3.55,28,2,0,,5,63.1,54,,25,,28,64,116,1295,7.67,,3.98,9.09,2290,,NO,regular,
johrob001,1976-77,B. Johnson,33,1,0,1,0,3,0,0,,2,6.1,2,,0,,4,4,,947,2.84,,5.68,5.68,1,,NO,round robin,
jonrob001,1996-97,B. Jones,24,2,5,286,2.88,12,11,0,,0,65.2,59,,21,,35,44,118,1431,8.09,,4.8,6.03,1260,,NO,regular,
kembea001,2004-05,B. Kemp,24,2,1,667,4.25,27,0,0,,0,29.2,32,,14,,10,22,108,1416,9.71,,3.03,6.67,2200,,NO,regular,
kinbri001,1980-81,B. Kingman,26,3,2,600,4.33,9,9,0,,0,52,58,,25,,12,41,84,1346,10.04,,2.08,7.1,3420,,NO,regular,
kinbri001,1980-81,B. Kingman,26,0,0,,2.7,1,1,0,,0,3.1,5,,1,,2,1,,2.1,13.5,,5.4,2.7,0.5,,NO,round robin,
klobra001,2013-14,B. Kloess,29,0,1,0,7.56,8,5,0,0,0,16.2,19,17,14,2,11,13,62,1800,10.26,1.08,5.94,7.02,1180,0,NO,regular,
laxbre001,2005-06,B. Laxton,32,0,2,0,10.54,4,4,0,0,0,13.2,23,18,16,1,3,12,40,1902,15.15,0.66,1.98,7.9,4000,0,NO,regular,
leewil001,1983-84,B. Lee,37,1,2,333,5.4,11,4,0,,0,26.2,44,,16,,11,15,62,2063,14.85,,3.71,5.06,1360,,NO,regular,
leerob001,1963-64,B. Lee,26,3,4,429,3.89,8,6,1,,1,41.2,55,,18,,14,16,81,1656,11.88,,3.02,3.46,1.14,,NO,regular,
leerob001,1983-84,B. Lee,37,0,0,,0,1,0,0,,0,0.1,0,,0,,0,0,,0,0,,0,0,,,NO,round robin,
livrob001,2009-10,B. Livingston,27,1,1,500,7.58,6,6,0,0,0,19,29,16,16,2,6,9,64,1842,13.74,0.95,2.84,4.26,1500,0,NO,regular,
logboo001,2006-07,B. Logan,22,0,0,,2.08,5,0,0,0,0,4.1,3,2,1,0,0,3,185,692,6.23,0,0,6.23,,0,NO,regular,
malbri001,2004-05,B. Mallette,29,0,2,0,7.18,9,4,0,,0,26.1,32,,21,,4,28,64,1367,10.94,,1.37,9.57,7000,,NO,regular,
miabar001,2000-01,B. Miadich,24,0,2,0,15.12,10,0,0,,4,8.1,15,,14,,6,9,27,2520,16.2,,6.48,9.72,1500,,NO,regular,
omobri001,2011-12,B. Omogrosso,27,1,0,1000,5.68,6,0,0,0,0,6.1,6,4,4,0,2,6,67,1263,8.53,0,2.84,8.53,3000,0,NO,regular,
parben001,2018-19,B. Parry,27,0,0,,3.12,4,3,0,0,0,17.1,17,6,6,2,5,14,123,1269,8.83,1.04,2.6,7.27,2.8,0,NO,regular,
paswil001,1978-79,B. Paschall,24,3,6,333,4.36,14,11,2,,2,76.1,93,,37,,12,30,79,1376,10.97,,1.41,3.54,2500,,NO,regular,
patbro001,2005-06,B. Patrick,35,0,2,0,8.53,4,4,0,0,0,12.2,22,14,12,2,4,8,49,2053,15.63,1.42,2.84,5.68,2000,0,NO,regular,
penbra001,1998-99,B. Pennington,29,1,3,250,3.6,7,5,1,,0,25,27,,10,,22,12,103,1960,9.72,,7.92,4.32,550,,NO,regular,
puebre001,2012-13,B. Puerta,20,0,0,,0,1,0,0,0,0,1,1,0,0,0,2,0,,3000,9,0,18,0,0,0,NO,regular,
pufbra001,2007-08,B. Puffer,32,0,0,,0,2,0,0,0,0,2,1,0,0,0,1,2,,1000,4.5,0,4.5,9,2000,0,NO,regular,
pufbra001,2007-08,B. Puffer,32,0,1,0,12,3,0,0,0,0,3,6,4,4,1,0,0,,2,18,3,0,0,,0,NO,round robin,
pulwil001,2003-04,B. Pulsipher,30,4,1,800,3.4,13,10,0,,0,53,66,,20,,18,34,128,1585,11.21,,3.06,5.77,1890,,NO,regular,
pulwil001,2002-03,B. Pulsipher,29,6,1,857,2.85,9,8,0,,0,47.1,53,,15,,9,39,123,1310,10.08,,1.71,7.42,4330,,NO,regular,
pulwil001,2003-04,B. Pulsipher,30,1,1,0.5,7.04,2,2,0,,0,7.2,10,,6,,6,6,,2087,11.74,,7.04,7.04,1,,NO,round robin,
razbarr001,1973-74,B. Raziano,26,0,1,0,6.52,2,2,0,,0,9.2,15,,7,,4,1,58,1966,13.97,,3.72,0.93,250,,NO,regular,
salbra001,2020-21,B. Salaya,20,0,1,0,22.5,3,0,0,0,0,2,4,5,5,0,4,2,22,4000,18,0,18,9,0.5,0,NO,regular,
sanbru001,2008-09,B. Sánchez,22,0,0,,9,2,0,0,0,0,2,5,3,2,0,0,1,53,2500,22.5,0,0,4.5,,0,NO,regular,
,2000-01,B. Scanlan,34,0,0,,3.24,6,0,0,,1,8.1,10,,3,,2,2,,1.44,10.8,,2.16,2.16,1,,NO,round robin,
sinben001,2002-03,B. Simon,28,0,3,0,4.57,6,5,0,,0,21.2,27,,11,,7,14,77,1569,11.22,,2.91,5.82,2000,,NO,regular,
,2013-14,B. Suero,23,1,0,1,2.7,9,0,0,0,0,6.2,8,4,2,0,4,5,,1.8,10.8,0,5.4,6.75,1.25,1,SI,round robin,
,2011-12,B. Sweeney,37,0,0,,3.6,1,1,0,0,0,5,7,2,2,1,1,2,,1.6,12.6,1.8,1.8,3.6,2,0,SI,finales,Subcampeon
,2011-12,B. Sweeney,37,3,1,0.75,2.66,4,4,0,0,0,23.2,20,8,7,2,4,13,,1014,7.61,0.76,1.52,4.94,3.25,0,SI,round robin,
vanben001,1996-97,B. VanRyn,25,1,0,1000,0,3,0,0,,1,6.1,2,,0,,2,2,,632,2.84,,2.84,2.84,1000,,NO,regular,
vilbra001,2015-16,B. Villarreal,28,0,0,,27,2,0,0,0,0,1.1,4,4,4,0,0,1,14,3,27,0,0,6.75,,0,NO,regular,
vilbra001,2014-15,B. Villarreal,27,0,0,,6.75,2,0,0,0,0,1.1,0,1,1,0,2,2,61,1500,0,0,13.5,13.5,1000,0,NO,regular,
alvcar001,2014-15,C. Alvarado,25,0,0,,15,3,0,0,0,0,3,4,5,5,0,3,1,27,2333,12,0,9,3,330,0,NO,regular,
alvcar001,2013-14,C. Alvarado,24,0,0,,9,3,0,0,0,0,4,6,5,4,0,1,0,52,1750,13.5,0,2.25,0,0,0,NO,regular,
beachr001,1991-92,C. Beasley,29,2,2,500,3.13,15,0,0,,2,31.2,35,,11,,16,16,101,1611,9.95,,4.55,4.55,1000,,NO,regular,
beachr001,1989-90,C. Beasley,27,2,0,1000,3.57,3,2,0,,0,17.2,18,,7,,3,8,101,1189,9.17,,1.53,4.08,2670,,NO,regular,
beachr001,1989-90,C. Beasley,27,2,0,1,1.15,2,2,1,,0,15.2,12,,2,,6,5,,1149,6.89,,3.45,2.87,0.8333,,NO,round robin,
begchr001,2008-09,C. Begg,29,0,1,0,9.39,5,0,0,0,0,7.2,15,9,8,0,1,3,51,2087,17.61,0,1.17,3.52,3000,0,NO,regular,
bercar001,1993-94,C. Bermúdez,19,0,0,,3.86,4,0,0,,0,4.2,5,,2,,3,0,90,1714,9.64,,5.79,0,0,,NO,regular,
bercar001,1992-93,C. Bermúdez,18,1,0,1000,2.92,7,0,0,,0,12.1,10,,4,,12,4,115,1784,7.3,,8.76,2.92,330,,NO,regular,
boochr001,2013-14,C. Bootcheck,35,1,1,500,5.87,2,2,0,0,0,7.2,10,5,5,1,2,4,80,1565,11.74,1.17,2.35,4.7,2000,0,NO,regular,
brichr001,2005-06,C. Britton,23,0,1,0,5.16,28,0,0,0,10,22.2,29,13,13,2,9,35,82,1676,11.51,0.79,3.57,13.9,3890,0,NO,regular,
carcar001,1996-97,C. Carrera,0,0,1,0,6,3,0,0,,0,3,4,,2,,5,1,57,3000,12,,15,3,200,,NO,regular,
carcla001,1964-65,C. Carroll,23,1,0,1,7.2,1,0,0,,0,5,10,,4,,2,1,,2.4,18,,3.6,1.8,0.5,,NO,finales,Campeon
carcla001,1964-65,C. Carroll,23,1,1,500,4.39,9,4,1,,1,26.2,24,,13,,9,20,80,1238,8.1,,3.04,6.75,2220,,NO,regular,
coxjos001,1970-71,C. Cox,29,3,3,500,3.17,7,6,3,,1,48.1,50,,17,,12,16,103,1283,9.31,,2.23,2.98,1330,,NO,regular,
devchr001,2015-16,C. Devenski,25,1,2,333,4.74,5,5,0,0,0,19,25,12,10,1,5,17,82,1579,11.84,0.47,2.37,8.05,3400,0,NO,regular,
doymic001,2008-09,C. Doyne,27,0,0,,2.89,10,0,0,0,4,9.1,11,3,3,0,7,8,165,1929,10.61,0,6.75,7.71,1140,0,NO,regular,
gilcar001,1986-87,C. Gil,27,0,1,0,4.76,7,1,0,,0,17,18,,9,,15,6,72,1941,9.53,,7.94,3.18,400,,NO,regular,
,2007-08,C. González,21,0,0,,67.5,1,0,0,0,0,0.2,5,5,5,0,0,0,,7.5,67.5,0,0,0,,0,NO,round robin,
grechr001,1986-87,C. Green,26,3,1,750,2.39,13,8,0,,1,60.1,62,,16,,20,30,144,1359,9.25,,2.98,4.48,1500,,NO,regular,
guecru001,2017-18,C. Guevara,23,0,0,,9,3,0,0,0,0,2,3,2,2,0,1,1,48,2,13.5,0,4.5,4.5,1,0,NO,regular,
guecru001,2016-17,C. Guevara,22,0,0,,0,2,0,0,0,0,3,2,0,0,0,0,1,,.,6,0,0,3,,0,NO,regular,
guecru001,2015-16,C. Guevara,21,0,0,,5.4,4,0,0,0,0,1.2,3,1,1,0,0,1,72,1.8,16.2,0,0,5.4,,0,NO,regular,
guecru001,2014-15,C. Guevara,20,0,0,,0,2,0,0,0,0,0.1,0,0,0,0,1,0,,3000,0,0,27,0,0,0,NO,regular,
guecru001,2016-17,C. Guevara,22,0,0,,6.23,5,0,0,0,0,4.1,6,3,3,0,3,4,,2077,12.46,0,6.23,8.31,1.3333,0,NO,round robin,
haecha001,2005-06,C. Haeger,22,4,3,571,4.74,8,8,0,0,0,43.2,50,28,23,4,23,17,89,1672,10.31,0.82,4.74,3.5,740,0,NO,regular,
herchr001,2010-11,C. Hernández,30,1,0,1000,9,3,0,0,0,0,3,4,3,3,1,1,1,44,1667,12,3,3,3,1000,0,NO,regular,
hercar002,1990-91,C. Hernández,26,0,0,,1.96,17,0,0,,1,23,14,,5,,13,8,178,1174,5.48,,5.09,3.13,620,,NO,regular,
hercar002,1987-88,C. Hernández,23,0,0,,3.68,11,0,0,,0,22,19,,9,,9,13,93,1273,7.77,,3.68,5.32,1440,,NO,regular,
hercar002,1986-87,C. Hernández,22,0,0,,1.78,12,0,0,,0,25.1,20,,5,,10,9,193,1184,7.11,,3.55,3.2,900,,NO,regular,
hercar002,1985-86,C. Hernández,21,0,1,0,5.9,12,0,0,,1,29,35,,19,,24,10,55,2034,10.86,,7.45,3.1,420,,NO,regular,
hercar002,1984-85,C. Hernández,20,0,1,0,5.93,5,1,0,,0,13.2,17,,9,,11,5,56,2049,11.2,,7.24,3.29,450,,NO,regular,
hercar002,1983-84,C. Hernández,19,0,2,0,6.97,3,2,0,,0,10.1,14,,8,,5,7,48,1839,12.19,,4.35,6.1,1400,,NO,regular,
hoochr001,1995-96,C. Hook,27,6,3,333,3.93,9,9,1,,11,55,65,,24,,18,34,730,1075,6.45,,3.22,11.69,3630,,NO,regular,
kimcol001,2014-15,C. Kimball,29,0,0,,0,1,0,0,0,0,1,1,0,0,0,0,1,,1000,9,0,0,9,,0,NO,regular,
kimcol001,2014-15,C. Kimball,29,0,0,,4.5,7,0,0,0,0,6,4,3,3,1,6,1,,1667,6,1.5,9,1.5,0.1667,0,NO,round robin,
lorcar001,1962-63,C. Loreto,28,0,1,0,0,3,0,0,,0,5.2,10,,0,,0,0,,1765,15.88,,0,0,,,NO,regular,
madcal001,1997-98,C. Maduro,23,2,6,250,4.52,15,13,0,,0,71.2,78,,36,,37,30,79,1605,9.8,,4.65,3.77,810,,NO,regular,
malcor001,2006-07,C. Malone,26,0,3,0,6.91,6,3,0,0,0,14.1,16,13,11,2,10,14,56,1814,10.05,1.26,6.28,8.79,1400,0,NO,regular,
malcor001,2005-06,C. Malone,25,0,0,,10.13,5,0,0,0,0,2.2,5,3,3,0,1,3,42,2250,16.88,0,3.38,10.13,3000,0,NO,regular,
manchr001,1965-66,C. Maneff,0,5,1,833,3,11,6,2,,2,54,47,,18,,10,36,101,1056,7.83,,1.67,6,3600,,NO,regular,
maschr001,2009-10,C. Mason,25,1,1,500,4.5,6,6,0,0,0,24,26,16,12,3,6,12,108,1333,9.75,1.12,2.25,4.5,2000,0,NO,regular,
mcgcha001,1987-88,C. Mcgrath,0,1,2,333,4.24,4,3,0,,0,17,14,,8,,8,13,81,1294,7.41,,4.24,6.88,1630,,NO,regular,
mcmjoe001,1986-87,C. McMurtry,27,0,1,0,2.57,1,1,0,,0,7,9,,2,,1,4,,1429,11.57,,1.29,5.14,4,,NO,finales,Subcampeon
mcmjoe001,1986-87,C. McMurtry,27,7,6,539,4.78,15,14,1,,1,84.2,96,,45,,32,55,72,1512,10.2,,3.4,5.85,1720,,NO,regular,
mcmjoe001,1986-87,C. McMurtry,27,0,1,0,1.29,1,1,0,,0,7,4,,1,,3,10,,1,5.14,,3.86,12.86,3.3333,,NO,round robin,
mejchr001,2020-21,C. Mejias,21,0,0,,13.5,4,0,0,0,0,4,3,6,6,0,5,2,37,2000,6.75,0,11.25,4.5,0.4,0,NO,regular,
mincra001,1978-79,C. Minetto,24,2,4,333,3.39,21,2,0,,3,61,62,,23,,19,53,102,1328,9.15,,2.8,7.82,2790,,NO,regular,
miscar001,2019-20,C. Misell,27,0,0,,9,1,0,0,0,0,1,2,1,1,0,0,0,51,2,18,0,0,0,,,NO,regular,
miscar001,2018-19,C. Misell,26,0,0,,10.8,2,0,0,0,0,3.1,3,4,4,0,2,0,35,1.5,8.1,0,5.4,0,0,0,NO,regular,
miscar001,2017-18,C. Misell,25,3,1,750,4.22,23,0,0,0,0,21.1,21,10,10,0,13,15,102,1594,8.86,0,5.48,6.33,1.15,0,NO,regular,
moncar001,2019-20,C. Monasterios,33,1,2,330,7.59,5,2,0,0,0,10.2,15,12,9,2,4,5,61,1781,12.66,1.69,3.38,4.22,1.25,,NO,regular,
morcar001,1970-71,C. Moreno,23,0,0,,4.5,1,0,0,,0,2,2,,1,,0,0,,1,9,,0,0,,,NO,finales,Campeon
morcar001,1968-69,C. Moreno,21,0,0,,0,1,0,0,,0,1,3,,0,,1,0,,4,27,,9,0,0,,NO,finales,Campeon
morcar001,1979-80,C. Moreno,32,0,0,,15.43,1,0,0,,0,4.2,10,,8,,3,3,24,2786,19.29,,5.79,5.79,1000,,NO,regular,
morcar001,1977-78,C. Moreno,30,0,0,,9,5,0,0,,0,6,10,,6,,6,3,47,2667,15,,9,4.5,500,,NO,regular,
morcar001,1976-77,C. Moreno,29,1,0,1000,4.15,9,0,0,,0,17.1,16,,8,,11,9,99,1558,8.31,,5.71,4.67,820,,NO,regular,
morcar001,1974-75,C. Moreno,27,0,1,0,10.8,7,0,0,,0,10,15,,12,,5,3,28,2000,13.5,,4.5,2.7,600,,NO,regular,
morcar001,1973-74,C. Moreno,26,3,2,600,4.21,20,0,0,,0,25.2,22,,12,,25,13,90,1831,7.71,,8.77,4.56,520,,NO,regular,
morcar001,1972-73,C. Moreno,25,1,2,333,3.49,16,2,1,,1,38.2,32,,15,,26,27,94,1500,7.45,,6.05,6.28,1040,,NO,regular,
morcar001,1971-72,C. Moreno,24,0,2,0,9.53,7,1,0,,0,5.2,9,,6,,6,5,33,2647,14.29,,9.53,7.94,830,,NO,regular,
morcar001,1970-71,C. Moreno,23,1,0,1000,2.35,14,0,0,,2,23,16,,6,,10,15,139,1130,6.26,,3.91,5.87,1500,,NO,regular,
morcar001,1969-70,C. Moreno,22,2,2,500,3.45,15,0,0,,2,28.2,33,,11,,11,7,79,1535,10.36,,3.45,2.2,640,,NO,regular,
morcar001,1968-69,C. Moreno,21,1,0,1000,4.79,11,1,0,,0,20.2,24,,11,,11,9,67,1694,10.45,,4.79,3.92,820,,NO,regular,
morcar001,1967-68,C. Moreno,20,0,1,0,5.65,11,0,0,,1,14.1,16,,9,,7,4,55,1605,10.05,,4.4,2.51,570,,NO,regular,
morcar001,1972-73,C. Moreno,25,0,0,,16.2,2,0,0,,0,1.2,3,,3,,1,0,,2.4,16.2,,5.4,0,0,,NO,round robin,
morcar001,1970-71,C. Moreno,23,0,0,,0,1,0,0,,0,1.1,0,,0,,0,1,,0,0,,0,6.75,,,NO,round robin,
morcar002,1999-00,C. Mory,20,0,0,,0,1,0,0,,0,0.2,0,,0,,1,0,,1500,0,,13.5,0,0,,NO,regular,
ortcar001,2001-02,C. Ortega,23,0,0,,6.75,14,1,0,,0,9.1,13,,7,,8,11,61,2250,12.54,,7.71,10.61,1380,,NO,regular,
ortcar001,2000-01,C. Ortega,22,0,0,,10.8,7,0,0,,0,5,8,,6,,3,4,38,2200,14.4,,5.4,7.2,1330,,NO,regular,
pascam001,1972-73,C. Pascual,38,4,0,1000,2.73,13,0,0,,3,26.1,24,,8,,14,16,120,1443,8.2,,4.78,5.47,1140,,NO,regular,
pascam001,1972-73,C. Pascual,38,0,0,,2.7,3,0,0,,0,3.1,3,,1,,1,2,,1.2,8.1,,2.7,5.4,2,,NO,round robin,
reachr001,2017-18,C. Rearick,30,0,0,,7.71,4,0,0,0,0,2.1,4,2,2,0,2,0,56,2571,15.43,0,7.71,0,0,0,NO,regular,
reechr001,2013-14,C. Reed,23,1,0,1000,5.79,4,4,0,0,0,14,15,9,9,0,6,13,81,1500,9.64,0,3.86,8.36,2170,0,NO,regular,
rodcri001,2004-05,C. Rodríguez,25,0,0,,0,1,0,0,,0,2.1,2,,0,,1,1,,1286,7.71,,3.86,3.86,1000,,NO,regular,
rodcri001,2003-04,C. Rodríguez,24,0,0,,10.8,3,0,0,,0,3.1,7,,4,,3,4,40,3000,18.9,,8.1,10.8,1330,,NO,regular,
rodcri001,2000-01,C. Rodríguez,21,1,2,333,4.28,12,3,0,,0,33.2,22,,16,,18,18,96,1188,5.88,,4.81,4.81,1000,,NO,regular,
rodcri001,1999-00,C. Rodríguez,20,1,2,333,7.27,12,2,0,,0,17.1,22,,14,,9,11,46,1788,11.42,,4.67,5.71,1220,,NO,regular,
rodcri001,1998-99,C. Rodríguez,19,0,0,,7.71,2,0,0,,0,2.1,4,,2,,0,0,48,1714,15.43,,0,0,,,NO,regular,
rodcri001,1997-98,C. Rodríguez,18,1,0,1000,8.1,12,0,0,,0,13.1,12,,12,,14,9,44,1950,8.1,,9.45,6.08,640,,NO,regular,
rodcri001,2000-01,C. Rodríguez,21,0,0,,18,2,0,0,,0,1,1,,2,,2,0,,3,9,,18,0,0,,NO,round robin,
cancle001,2014-15,C. Santeliz,28,0,0,,13.5,1,0,0,0,0,1.1,2,2,2,0,2,2,31,3000,13.5,0,13.5,13.5,1000,0,NO,regular,
cancle001,2013-14,C. Santeliz,27,0,0,,9.45,10,0,0,0,0,6.2,9,7,7,0,7,5,49,2400,12.15,0,9.45,6.75,710,0,NO,regular,
cancle001,2013-14,C. Santeliz,27,0,1,0,3.38,3,0,0,0,0,2.2,1,1,1,0,1,3,,0.75,3.38,0,3.38,10.13,3,0,NO,round robin,
satcod001,2015-16,C. Satterwhite,28,0,2,0,7.94,7,0,0,0,0,5.2,6,5,5,2,4,2,49,1765,9.53,3.18,6.35,3.18,500,0,NO,regular,
schcar001,1996-97,C. Schutz,23,0,6,0,6.6,7,7,0,,0,30,38,,22,,24,18,52,2067,11.4,,7.2,5.4,750,,NO,regular,
scocha001,1991-92,C. Scott,0,0,0,,0,2,0,0,,0,4,2,,0,,0,2,,500,4.5,,0,4.5,,,NO,regular,
scocha001,1991-92,C. Scott,0,1,1,0.5,1.26,3,2,0,,0,14.1,11,,2,,1,6,,837,6.91,,0.63,3.77,6,,NO,round robin,
seechr001,1998-99,C. Seelbach,26,0,1,0,5.4,3,3,0,,0,13.1,11,,8,,11,7,68,1650,7.43,,7.43,4.73,640,,NO,regular,
silcri001,1962-63,C. Silva,21,0,0,,0,2,0,0,,0,0.2,1,,0,,0,0,,1500,13.5,,0,0,,,NO,regular,
thucor001,2007-08,C. Thurman,29,0,2,0,11.74,4,3,0,0,0,7.2,13,10,10,2,5,9,32,2348,15.26,2.35,5.87,10.57,1800,0,NO,regular,
tovcar001,1997-98,C. Tovar,27,0,1,0,5.73,19,1,0,,0,22,26,,14,,5,13,62,1409,10.64,,2.05,5.32,2600,,NO,regular,
tovcar001,1996-97,C. Tovar,26,1,1,500,4.15,18,0,0,,0,30.1,29,,14,,11,25,82,1319,8.6,,3.26,7.42,2270,,NO,regular,
tovcar001,1995-96,C. Tovar,25,0,1,0,2.79,20,0,0,,0,29,23,,9,,10,19,105,1138,7.14,,3.1,5.9,1900,,NO,regular,
welchr001,1981-82,C. Welsh,26,5,6,455,2.86,12,9,3,,0,66,63,,21,,19,23,126,1242,8.59,,2.59,3.14,1210,,NO,regular,
welchr001,1981-82,C. Welsh,26,0,0,,2.7,1,0,0,,0,3.1,0,,1,,2,1,,0.6,0,,5.4,2.7,0.5,,NO,round robin,
youcli001,1992-93,C. Young,28,0,2,0,2.45,4,3,0,,0,18.1,14,,5,,5,8,137,1036,6.87,,2.45,3.93,1600,,NO,regular,
youcli001,1991-92,C. Young,27,4,4,500,2.33,21,3,0,,5,54,43,,14,,13,37,135,1037,7.17,,2.17,6.17,2850,,NO,regular,
youcli001,1989-90,C. Young,25,2,0,1000,1.61,4,3,0,,0,28,20,,5,,4,12,224,857,6.43,,1.29,3.86,3000,,NO,regular,
youcli001,1991-92,C. Young,27,1,0,1,2.57,1,1,0,,0,7,3,,2,,3,6,,857,3.86,,3.86,7.71,2,,NO,round robin,
